0.00000000	-2.08292980
0.50025605	-2.03750105
1.00051209	-2.00470283
1.50076814	-1.98316234
2.00102419	-1.95892545
2.50128024	-1.92769045
3.00153628	-1.91051661
3.50179233	-1.89470560
4.00204838	-1.87507484
4.50230443	-1.85640709
5.00256047	-1.84407268
5.50281652	-1.84026267
6.00307257	-1.84366318
6.50332862	-1.84569843
7.00358466	-1.84011832
7.50384071	-1.82296959
8.00409676	-1.79443844
8.50435280	-1.75709549
9.00460885	-1.71362646
9.50486490	-1.66657935
10.00512095	-1.61824328
10.50537699	-1.57093022
11.00563304	-1.52729071
11.50588909	-1.48972233
12.00614514	-1.46049503
12.50640118	-1.44095666
13.00665723	-1.42898349
13.50691328	-1.41965632
14.00716933	-1.40845844
14.50742537	-1.39266137
15.00768142	-1.37207230
15.50793747	-1.34785876
16.00819351	-1.32370833
16.50844956	-1.30393716
17.00870561	-1.29005356
17.50896166	-1.28628253
18.00921770	-1.30185560
18.50947375	-1.34901988
19.00972980	-1.44134932
19.50998585	-1.59545461
20.01024189	-1.82194253
20.51049794	-2.09268861
21.01075399	-2.32867298
21.51101004	-2.48058219
22.01126608	-2.55321354
22.51152213	-2.56803346
23.01177818	-2.55562197
23.51203422	-2.52999615
24.01229027	-2.48526035
24.51254632	-2.42246620
25.01280237	-2.34953141
25.51305841	-2.27452658
26.01331446	-2.20301680
26.51357051	-2.13804631
27.01382656	-2.08190342
27.51408260	-2.03672373
28.01433865	-2.00417313
28.51459470	-1.98278400
29.01485075	-1.95829201
29.51510679	-1.92719640
30.01536284	-1.91024577
30.51561889	-1.89433376
31.01587493	-1.87467553
31.51613098	-1.85608389
32.01638703	-1.84390389
32.51664308	-1.84029294
33.01689912	-1.84373841
33.51715517	-1.84568036
34.01741122	-1.83989557
34.51766727	-1.82250141
35.01792331	-1.79376944
35.51817936	-1.75627931
36.01843541	-1.71271176
36.51869146	-1.66561665
37.01894750	-1.61727923
37.51920355	-1.57001397
38.01945960	-1.52647131
38.51971564	-1.48904879
39.01997169	-1.46000814
39.52022774	-1.44065673
40.02048379	-1.42878933
40.52073983	-1.41946477
41.02099588	-1.40819110
41.52125193	-1.39229506
42.02150798	-1.37161530
42.52176402	-1.34735640
43.02202007	-1.32326435
43.52227612	-1.30359961
44.02253217	-1.28984644
44.52278821	-1.28637118
45.02304426	-1.30244962
45.52330031	-1.35037053
46.02355635	-1.44377245
46.52381240	-1.59927771
47.02406845	-1.82709400
47.52432450	-2.09804660
48.02458054	-2.33260422
48.52483659	-2.48273233
49.02509264	-2.55399529
49.52534869	-2.56794435
50.02560473	-2.55526568
50.52586078	-2.52929188
51.02611683	-2.48416785
51.52637288	-2.42107273
52.02662892	-2.34802683
52.52688497	-2.27305073
53.02714102	-2.20164683
53.52739706	-2.13682742
