 # Integral loads: N.components: 1
 #                 Ref.sys     : first_wing
 #                 Components  : first_wing
 #  t , Fx , Fy , Fz , Mx , My , Mz , ref_mat(9) , ref_off(3) 
  0.600307260000000E+001 -0.702095517270399E+004  0.200596909850228E+003  0.195380041984947E+006  0.175790559249357E+006  0.678229402427542E-010  0.267882566017488E+004 -0.571305172471416E+000 -0.300706487899888E+000  0.763666162693045E+000 -0.179574027323986E-001 -0.925660570902351E+000 -0.377928616492375E+000  0.820541243079537E+000 -0.229626034263644E+000  0.523434764601894E+000  0.465454273085360E+003 -0.323805410050310E+003  0.222108793681478E+003
  0.630322623000000E+001 -0.759946498470115E+004  0.286981523648229E+003  0.206960077446479E+006  0.203598338006006E+006 -0.900870928392419E-011  0.601399740721765E+004 -0.560924272402427E+000 -0.401130527120964E+000  0.724194905285494E+000  0.363996980912699E-001 -0.885875920805839E+000 -0.462492070110689E+000  0.827066516435451E+000 -0.233062552007103E+000  0.511510336399241E+000  0.481315994236814E+003 -0.314503750593349E+003  0.203914265705638E+003
  0.660337986000000E+001 -0.821948782509693E+004  0.346306940566306E+003  0.219280655752719E+006  0.223014114162753E+006  0.134959972316022E-009  0.830297952254051E+004 -0.543169261483430E+000 -0.495166319692960E+000  0.678068926600589E+000  0.866802942058313E-001 -0.836342303405179E+000 -0.541311442823177E+000  0.835136922891052E+000 -0.235248522581224E+000  0.497196593559747E+000  0.497092207722977E+003 -0.302631159044983E+003  0.186361662683121E+003
  0.690353349000000E+001 -0.898361401532379E+004  0.374953536098102E+003  0.232949240209595E+006  0.233399348266428E+006 -0.332557656043068E-009  0.946527924504737E+004 -0.518646237765530E+000 -0.582791996827840E+000  0.625587378777002E+000  0.133553313907212E+000 -0.777931700233896E+000 -0.613991679190852E+000  0.844493689968174E+000 -0.234895206857480E+000  0.481305152059812E+000  0.512572454336890E+003 -0.288261178216706E+003  0.169651520630932E+003
  0.720368712000000E+001 -0.987886151210741E+004  0.379192482275725E+003  0.247515717414178E+006  0.235851959494471E+006  0.107973850074970E-010  0.966721439669991E+004 -0.487669494197767E+000 -0.663530026841029E+000  0.567367929926637E+000  0.177191594798557E+000 -0.711585398080961E+000 -0.679889226249912E+000  0.854857650817747E+000 -0.231028406734549E+000  0.464590434813351E+000  0.527556802014468E+003 -0.271502897346411E+003  0.153975490582569E+003
  0.750384075000000E+001 -0.108141186700488E+005  0.366708621074271E+003  0.262031058131049E+006  0.232305828803149E+006 -0.378237032787856E-010  0.916014682150700E+004 -0.450614122999466E+000 -0.736590700716344E+000  0.504362024513768E+000  0.217304180861282E+000 -0.638483785695510E+000 -0.738320627088352E+000  0.865867082832942E+000 -0.223097725273332E+000  0.447774049989764E+000  0.541847626068001E+003 -0.252491251958362E+003  0.139512356846401E+003
  0.780399438000000E+001 -0.117211107674290E+005  0.344063250289730E+003  0.275980895111584E+006  0.224390716239092E+006  0.794635808216284E-010  0.815332215910754E+004 -0.408242018078278E+000 -0.801162686482971E+000  0.437580626242484E+000  0.253425782471375E+000 -0.559966906761526E+000 -0.788804434641882E+000  0.876991349703146E+000 -0.211128901667481E+000  0.431637300782192E+000  0.555264502798540E+003 -0.231393169416060E+003  0.126428664770156E+003
  0.810414801000000E+001 -0.126158791998240E+005  0.312808866521582E+003  0.289540043741324E+006  0.213785916469173E+006  0.323840563549580E-009  0.684843983211118E+004 -0.361544318575440E+000 -0.856644142618903E+000  0.368030594682760E+000  0.285216922665210E+000 -0.477427924110959E+000 -0.831091983058727E+000  0.887658162093499E+000 -0.195508031026414E+000  0.416940759668524E+000  0.567634882638472E+003 -0.208401853062643E+003  0.114873917701977E+003
  0.840430164000000E+001 -0.134735801983712E+005  0.279887801146379E+003  0.302268416490599E+006  0.202515025429989E+006 -0.777240870729910E-010  0.545994496730699E+004 -0.311307901988862E+000 -0.902771786549284E+000  0.296800423803450E+000  0.312380602853567E+000 -0.392176596827091E+000 -0.865225910304334E+000  0.897499720958249E+000 -0.176636967568330E+000  0.404096068488830E+000  0.578804135540177E+003 -0.183734045841367E+003  0.104983684389269E+003
  0.870445527000000E+001 -0.142891548188746E+005  0.249621286045468E+003  0.314110423914888E+006  0.190899138401803E+006 -0.305795481050757E-010  0.399986260196504E+004 -0.258322080958602E+000 -0.939594703660209E+000  0.224569577955032E+000  0.334778805007980E+000 -0.305122003257348E+000 -0.891528863719875E+000  0.906196918007696E+000 -0.155120456361844E+000  0.393376142910887E+000  0.588635494015183E+003 -0.157630938315760E+003  0.968740540917976E+002
  0.900460890000000E+001 -0.150128886453174E+005  0.213193969285689E+003  0.324483555420680E+006  0.179498444681170E+006 -0.821308583574827E-011  0.252434157325333E+004 -0.203141549400736E+000 -0.967296627304934E+000  0.151890571503200E+000  0.352561653392928E+000 -0.216979706603671E+000 -0.910285717497001E+000  0.913473476059329E+000 -0.131366060025737E+000  0.385109292032017E+000  0.597010876437305E+003 -0.130351537725970E+003  0.906416499672263E+002
  0.930476253000000E+001 -0.156277358812605E+005  0.183345784627420E+003  0.333297849316947E+006  0.168642523263906E+006  0.558053775578378E-010  0.106567044480090E+004 -0.146427566713588E+000 -0.986053869905974E+000  0.790995154839175E-001  0.365642156360727E+000 -0.128248726220731E+000 -0.921877474350381E+000  0.919165263267828E+000 -0.106066157968566E+000  0.379322012194878E+000  0.603838197367379E+003 -0.102172937214170E+003  0.863628181315959E+002
  0.960491616000000E+001 -0.161007350785955E+005  0.148421232915916E+003  0.340160618680903E+006  0.157659362314625E+006 -0.857618261281331E-013 -0.438200881527119E+003 -0.886468527643845E-001 -0.996042097499600E+000  0.647112846161064E-002  0.374192601982856E+000 -0.393222402898842E-001 -0.926516949677600E+000  0.923104345194122E+000 -0.797113632249615E-001  0.376197376993180E+000  0.609045135000420E+003 -0.733832209419519E+002  0.840912311613202E+002
  0.990506979000000E+001 -0.164011999711786E+005  0.114436970528475E+003  0.344824075347220E+006  0.146641392156329E+006 -0.218805238501531E-010 -0.195375637618745E+004 -0.303331821335454E-001 -0.997378056109088E+000 -0.657032058099837E-001  0.378228139527110E+000  0.493922761142468E-001 -0.924393789210050E+000  0.925215311444592E+000 -0.528906064657036E-001  0.375738221659942E+000  0.612589470919999E+003 -0.442800364199973E+002  0.838590337724485E+002
  0.102052234200000E+002 -0.165069067175860E+005  0.791077419497244E+002  0.347072503361538E+006  0.134963838986050E+006 -0.648232992827146E-011 -0.352965108798814E+004  0.280130382325790E-001 -0.990160882840483E+000 -0.137101042233582E+000  0.377804745506323E+000  0.137468928453625E+000 -0.915623212889841E+000  0.925461422189970E+000 -0.261480363003901E-001  0.377938402700429E+000  0.614450416281190E+003 -0.151651183883781E+002  0.856746544811377E+002
  0.105053770500000E+002 -0.164185547404488E+005  0.399768661227636E+002  0.346924489405730E+006  0.122339755413544E+006 -0.637200429592327E-010 -0.518522358599786E+004  0.857979578588782E-001 -0.974487650981618E+000 -0.207394620257069E+000  0.373030277359598E+000  0.224441089786949E+000 -0.900263633269871E+000  0.923843667835780E+000 -0.123691448214059E-003  0.382769985892517E+000  0.614637650389411E+003  0.136593671340319E+002  0.895234507681319E+002
  0.108055306800000E+002 -0.161754507431630E+005 -0.104253555474390E+001  0.344693113677456E+006  0.108678913789612E+006 -0.225511350283859E-009 -0.693122551367094E+004  0.142382680129653E+000 -0.950484350764843E+000 -0.276236622029432E+000  0.363994780025878E+000  0.309803943504261E+000 -0.878367415551785E+000  0.920453677548745E+000  0.245156182941249E-001  0.390082057965561E+000  0.613183963003444E+003  0.418939782477238E+002  0.953671017649351E+002
  0.111056843100000E+002 -0.157779146954494E+005 -0.456078491714005E+002  0.340249388357181E+006  0.939408576544281E+005  0.107879202593098E-009 -0.877522755054959E+004  0.197288004614364E+000 -0.918299249866501E+000 -0.343225772531588E+000  0.350849796310913E+000  0.393055484247494E+000 -0.849948120023545E+000  0.915413493271687E+000  0.472638762438117E-001  0.399730236958047E+000  0.610149630404546E+003  0.692465973450226E+002  0.103145758894850E+003
  0.114058379400000E+002 -0.152534106986227E+005 -0.923057122024171E+002  0.333859822759328E+006  0.783187278673344E+005 -0.239191213368347E-009 -0.106999080534219E+005  0.249978576880608E+000 -0.878034471597521E+000 -0.408125198667282E+000  0.333700634589560E+000  0.473809324096959E+000 -0.814953134157608E+000  0.908930469054300E+000  0.675291869138482E-001  0.411442840914123E+000  0.605620042897206E+003  0.954351139187063E+002  0.112774936653767E+003
  0.117059915700000E+002 -0.146005601992842E+005 -0.140710467998380E+003  0.325435655619488E+006  0.642327290698496E+005 -0.298607305817404E-009 -0.124037575305510E+005  0.299994645945474E+000 -0.829801756720228E+000 -0.470565890123873E+000  0.312668018579872E+000  0.551568760635407E+000 -0.773311458888628E+000  0.901244651890588E+000  0.848583928385663E-001  0.424920146149214E+000  0.599703043926691E+003  0.120191316612291E+003  0.124149595417218E+003
  0.120061452000000E+002 -0.138962535200854E+005 -0.171508789924948E+003  0.315779418072697E+006  0.529376660926742E+005 -0.306509975069156E-009 -0.137505347201956E+005  0.346621790083498E+000 -0.773689143560655E+000 -0.530338046698227E+000  0.287445906558220E+000  0.625800698357713E+000 -0.725085054830067E+000  0.892876355069522E+000  0.988867790525010E-001  0.439309935565299E+000  0.592532827386293E+003  0.143264579329978E+003  0.137142333750857E+003
  0.123062988300000E+002 -0.131587586533126E+005 -0.200249955037362E+003  0.304880256092412E+006  0.451240733046840E+005 -0.410132352248734E-010 -0.145279596161707E+005  0.389367224792294E+000 -0.709807320685316E+000 -0.586998067934708E+000  0.258115859231083E+000  0.695841623184416E+000 -0.670209399111559E+000  0.884177226279295E+000  0.109444063089826E+000  0.454150448181484E+000  0.584260059594663E+003  0.164425300810366E+003  0.151604019017278E+003
  0.126064524600000E+002 -0.123846071405860E+005 -0.203141631662803E+003  0.292798390776814E+006  0.445612383563683E+005 -0.717019577567057E-010 -0.141533341870957E+005  0.427425624641178E+000 -0.639195534600053E+000 -0.639324959584288E+000  0.224769462293389E+000  0.760108525109167E+000 -0.609683293913084E+000  0.875663191084586E+000  0.116893535337588E+000  0.468561497752259E+000  0.575061047912204E+003  0.183465184414135E+003  0.167371852407939E+003
  0.129066060900000E+002 -0.115988334186039E+005 -0.169335837895814E+003  0.279841686852000E+006  0.524216053452018E+005  0.757105425675867E-010 -0.125067269413973E+005  0.460077054768196E+000 -0.563543734597665E+000 -0.686110459672157E+000  0.187620540325730E+000  0.817008754613398E+000 -0.545247858989786E+000  0.867829266920460E+000  0.122127613915861E+000  0.481619361524758E+000  0.565122550937724E+003  0.200205759488523E+003  0.184257377377980E+003
  0.132067597200000E+002 -0.108099134427547E+005 -0.112005559119178E+003  0.266016524367072E+006  0.671766324739589E+005  0.665576939782045E-010 -0.984371597020595E+004  0.487151662545763E+000 -0.484440976212235E+000 -0.726636221396536E+000  0.147117668600725E+000  0.865672952977805E+000 -0.478504681344054E+000  0.860836598469411E+000  0.126203324239988E+000  0.492983845259041E+000  0.554650292960946E+003  0.214521040817159E+003  0.202043536390892E+003
  0.135069133500000E+002 -0.100318029854453E+005 -0.376963155551063E+002  0.251527340151946E+006  0.863845895471156E+005  0.803205220650731E-010 -0.654332950568579E+004  0.508733266746145E+000 -0.403443783944809E+000 -0.760541633641505E+000  0.103788896470109E+000  0.905698913390558E+000 -0.411019881821645E+000  0.854645147576064E+000  0.130163710301514E+000  0.502632152020970E+000  0.543848819051619E+003  0.226343487136340E+003  0.220485370694072E+003
  0.138070669800000E+002 -0.926973658240349E+004  0.406545659870482E+002  0.236510331741858E+006  0.107524677634124E+006  0.436514866821759E-010 -0.296698711700137E+004  0.525097354330232E+000 -0.321787251109800E+000 -0.787861493854465E+000  0.582245780689431E-001  0.937175212692239E+000 -0.343965869271865E+000  0.849048094623670E+000  0.134742664878111E+000  0.510844151652400E+000  0.532921594136540E+003  0.235675435871475E+003  0.239326752997019E+003
  0.141072206100000E+002 -0.853220184577839E+004  0.119994607361899E+003  0.221115200100443E+006  0.128404754716246E+006 -0.127472741754732E-009  0.591418333373595E+003  0.536774568798403E+000 -0.240574445300936E+000 -0.808700809050811E+000  0.109794582636956E-001  0.960398341356554E+000 -0.278414219133680E+000  0.843654261998080E+000  0.140566575642035E+000  0.518158782637859E+000  0.522058346165548E+003  0.242585291519861E+003  0.258309405542035E+003
  0.144073742400000E+002 -0.781805316595166E+004  0.190986771801719E+003  0.205549942980628E+006  0.146595813846815E+006 -0.538406785212812E-010  0.383189561029578E+004  0.544206184848803E+000 -0.160753014166903E+000 -0.823406398328654E+000 -0.373114777899498E-001  0.975862091445883E+000 -0.215176746197161E+000  0.838121400512743E+000  0.147823025659478E+000  0.525072253206581E+000  0.511423708055098E+003  0.247199631205728E+003  0.277189199396642E+003
  0.147075278700000E+002 -0.718119311045303E+004  0.249249650606143E+003  0.190482652229461E+006  0.160986535458160E+006  0.167756569472694E-010  0.661546653921992E+004  0.547934965726567E+000 -0.831721075894410E-001 -0.832375920995650E+000 -0.859480318576324E-001  0.984181493478479E+000 -0.154918442137372E+000  0.832093870398061E+000  0.156426303458215E+000  0.532118973945088E+000  0.501162574690973E+003  0.249697388025794E+003  0.295748607889814E+003
  0.150076815000000E+002 -0.683728212331840E+004  0.299179167859717E+003  0.178214968525871E+006  0.170750226660819E+006 -0.150222078870974E-010  0.890097930582489E+004  0.548655110019377E+000 -0.859414900794085E-002 -0.836004611741140E+000 -0.134286954398785E+000  0.986058130471766E+000 -0.982668672993349E-001  0.825193664619357E+000  0.166179132063433E+000  0.539851749963562E+000  0.491373711474474E+003  0.250281912417907E+003  0.313794645908063E+003
  0.153078351300000E+002 -0.645287133382242E+004  0.331072471865043E+003  0.164718081646507E+006  0.175042397281609E+006  0.649975605703443E-010  0.105719590201322E+005  0.549313827045918E+000  0.629265680085563E-001 -0.833243401686945E+000 -0.181659321846261E+000  0.982304854971530E+000 -0.455748031890236E-001  0.815631172897728E+000  0.176401300839949E+000  0.551024836880744E+000  0.482085735715956E+003  0.249148481569906E+003  0.331158767808629E+003
  0.156079887600000E+002 -0.590339014539759E+004  0.349858997150821E+003  0.150081824853336E+006  0.174168393438286E+006 -0.774294094451281E-013  0.115869361954815E+005  0.551746871318414E+000  0.131374156945412E+000 -0.823599551285225E+000 -0.227812433841208E+000  0.973701289203491E+000  0.270081298973359E-002  0.802294761903434E+000  0.186136053171712E+000  0.567165306354303E+000  0.473328586774384E+003  0.246521782989325E+003  0.347737112557445E+003
  0.159081423900000E+002 -0.537521021881299E+004  0.354220156155156E+003  0.137247060538493E+006  0.169040237290769E+006  0.686843019099979E-010  0.119929926501107E+005  0.555809966932057E+000  0.196427172386603E+000 -0.807769550433284E+000 -0.272404557383492E+000  0.961069663400966E+000  0.462694197830165E-001  0.785411381236413E+000  0.194323102174077E+000  0.587679754786358E+000  0.465015771468127E+003  0.242579735115584E+003  0.363410552939034E+003
  0.162082960200000E+002 -0.474529836980069E+004  0.340993782878904E+003  0.124642644335297E+006  0.161772722519710E+006  0.840855964918306E-011  0.118479053216185E+005  0.561255740667927E+000  0.257737130203997E+000 -0.786488121513291E+000 -0.314972353764807E+000  0.945286503476522E+000  0.850049569671636E-001  0.765365540072947E+000  0.200012494758052E+000  0.611727547205049E+000  0.457092193185946E+003  0.237498072034461E+003  0.378151976682669E+003
  0.165084496500000E+002 -0.411977338414344E+004  0.323604169255360E+003  0.113629526851232E+006  0.152570986660618E+006  0.300112700048833E-010  0.113162082540206E+005  0.566960105869885E+000  0.314777103660490E+000 -0.761230328719975E+000 -0.355332229301451E+000  0.927167080798829E+000  0.118744309769515E+000  0.743165691600245E+000  0.203166383277575E+000  0.637517196265512E+000  0.449508132070210E+003  0.231443175034235E+003  0.391967944312473E+003
  0.168086032800000E+002 -0.375270541235019E+004  0.298630102383627E+003  0.106859803792206E+006  0.141276434366363E+006  0.696524218318028E-011  0.106166255338332E+005  0.571020498402974E+000  0.366997803311053E+000 -0.734335211445346E+000 -0.392983531665819E+000  0.907559550681470E+000  0.147985154006437E+000  0.720763160991930E+000  0.204079088423362E+000  0.662459199819287E+000  0.442205092960889E+003  0.224553766848158E+003  0.404882796765584E+003
  0.171087569100000E+002 -0.368539556915138E+004  0.276550002464846E+003  0.103626301127401E+006  0.128152962943682E+006 -0.397393240879111E-010  0.981873432095959E+004  0.573636692984790E+000  0.414380382755529E+000 -0.706561987973352E+000 -0.427666561266952E+000  0.887205235151935E+000  0.173113208892620E+000  0.698600212450278E+000  0.202868847057357E+000  0.686150110440890E+000  0.435137770827632E+003  0.216943730388704E+003  0.416940914743209E+003
  0.174089105400000E+002 -0.355996042842259E+004  0.244423871797583E+003  0.990535691324423E+005  0.112933732178977E+006  0.106008843344503E-011  0.867027378073858E+004  0.577819927014356E+000  0.457919326101558E+000 -0.675599010307016E+000 -0.459179596970558E+000  0.866733866961890E+000  0.194747276199806E+000  0.674743084196555E+000  0.197692424346467E+000  0.711083311353133E+000  0.428259690509863E+003  0.208701857511395E+003  0.428190702125313E+003
  0.177090641700000E+002 -0.296234043066666E+004  0.200719268929958E+003  0.897321614060971E+005  0.954692125173448E+005  0.541306841089218E-010  0.698118458564651E+004  0.585178521132877E+000  0.498182128385519E+000 -0.639828621868398E+000 -0.487605195931978E+000  0.846622918147895E+000  0.213238850510126E+000  0.647925359362385E+000  0.187200965339438E+000  0.738341741520217E+000  0.421522450797399E+003  0.199902004293602E+003  0.438680447410838E+003
  0.180092178000000E+002 -0.169202612004124E+004  0.143132218048651E+003  0.731790553241266E+005  0.754207689564904E+005  0.665763087508065E-010  0.473231376803265E+004  0.596513882265597E+000  0.535461654357113E+000 -0.597872900353887E+000 -0.513038438544679E+000  0.827248972797607E+000  0.229021172778721E+000  0.617221798740180E+000  0.170117470350482E+000  0.768177907415652E+000  0.414877046871539E+003  0.190609253530025E+003  0.448454910060424E+003
  0.183093714300000E+002  0.660618660834457E+002  0.796262708715684E+002  0.482017808232779E+005  0.537337542467670E+005  0.138341950925298E-010  0.231584908758250E+004  0.611718448654812E+000  0.569617604678503E+000 -0.548941093393157E+000 -0.535611557265453E+000  0.808896717519697E+000  0.242500227029864E+000  0.582169047012142E+000  0.145677331202162E+000  0.799910817450789E+000  0.408278286145076E+003  0.180884350815916E+003  0.457550837662613E+003
  0.186095250600000E+002  0.166956394335174E+004  0.246307056619926E+002  0.157757969271767E+005  0.310129322958109E+005  0.104915526817207E-010  0.243494866401816E+003  0.629459867783570E+000  0.600078655354234E+000 -0.493645502600950E+000 -0.555551022253149E+000  0.791726784747270E+000  0.254031021702530E+000  0.543270960500717E+000  0.114342930266828E+000  0.831734547662067E+000  0.401690142601080E+003  0.170786930262240E+003  0.465992998218428E+003
