0.00000000	-2.55978836
0.13487099	-2.42748450
0.26974198	-2.28992322
0.40461298	-2.14685293
0.53948397	-1.99846070
0.67435496	-1.84899007
0.80922595	-1.70358450
0.94409694	-1.56014250
1.07896794	-1.41848832
1.21383893	-1.27869284
1.34870992	-1.14503744
1.48358091	-1.01651464
1.61845190	-0.89323834
1.75332290	-0.77540888
1.88819389	-0.66718425
2.02306488	-0.57178223
2.15793587	-0.48696545
2.29280686	-0.41202971
2.42767786	-0.34654243
2.56254885	-0.29018383
2.69741984	-0.24354096
2.83229083	-0.20756829
2.96716182	-0.18340163
3.10203282	-0.16370327
3.23690381	-0.14260651
3.37177480	-0.12190052
3.50664579	-0.10102277
3.64151678	-0.07797858
3.77638778	-0.03937436
3.91125877	0.01244166
4.04612976	0.07601465
4.18100075	0.14993944
4.31587174	0.23283267
4.45074274	0.32366802
4.58561373	0.42248449
4.72048472	0.52935516
4.85535571	0.64464880
4.99022670	0.76945613
5.12509770	0.90494375
5.25996869	1.05143200
5.39483968	1.20902805
5.52971067	1.37791937
5.66458166	1.55225515
5.79945266	1.73139713
5.93432365	1.91573280
6.06919464	2.10741689
6.20406563	2.29268612
6.33893662	2.45795058
6.47380761	2.60244932
6.60867861	2.72678324
6.74354960	2.83235351
6.87842059	2.92150076
7.01329158	2.99585136
7.14816257	3.05640312
7.28303357	3.10341453
7.41790456	3.13771921
7.55277555	3.15879061
7.68764654	3.16637174
7.82251753	3.16016064
7.95738853	3.15147789
8.09225952	3.14430633
8.22713051	3.13810610
8.36200150	3.13308272
8.49687249	3.13289921
8.63174349	3.14755466
8.76661448	3.17639180
8.90148547	3.21930965
9.03635646	3.27613296
9.17122745	3.34809057
9.30609845	3.43534670
9.44096944	3.53843161
9.57584043	3.65756897
